시도,폐기물 종류,,,2020발생량,총계,,,,공공처리,,,,자가처리,,,,위탁처리,,,
전남,혼합배출,불연성,폐토사류,2057.7,60,744.3,1214.8,38.6,60,714.6,1174.8,38.6,0,0,0,0,0,29.7,40,0
전남,혼합배출,불연성,폐타일 및 도자기류,718.3,46.3,112.9,534,25.1,46.3,83.2,404,25.1,0,0,0,0,0,29.7,130,0
전남,혼합배출,불연성,연탄재,1592.4,73.4,119.8,1268,131.2,73.4,90.1,1218,131.2,0,0,0,0,0,29.7,50,0
전남,혼합배출,불연성,기타,7034.4,217.1,1345.4,5306,165.9,217.1,1315.7,5120.7,165.9,0,0,0,0,0,29.7,185.3,0
전남,혼합배출,건설폐재류,건설폐재류(공사장생활폐기물),144.4,30.2,3,111.2,0,0,3,111.2,0,0,0,0,0,30.2,0,0,0
전남,혼합배출,기타(배출불명등),,1410.7,1160.5,173.4,76.8,0,13.5,161,76.8,0,0,0,0,0,1147,12.4,0,0
전남,재활용 가능자원 분리배출,소계,,88980.2,81093.8,3418,4078.4,390,53625.6,3418,4078.4,390,0,0,0,0,27468.2,0,0,0
전남,재활용 가능자원 분리배출,폐지류,종이팩,914.1,914.1,0,0,0,843.7,0,0,0,0,0,0,0,70.4,0,0,0
전남,재활용 가능자원 분리배출,폐지류,기타,10524.4,10524.4,0,0,0,6098.5,0,0,0,0,0,0,0,4425.9,0,0,0
전남,재활용 가능자원 분리배출,고철류,,2225.3,2225.3,0,0,0,1200.5,0,0,0,0,0,0,0,1024.8,0,0,0
전남,재활용 가능자원 분리배출,금속캔,,1519.7,1519.7,0,0,0,1050,0,0,0,0,0,0,0,469.7,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,비닐류,5604.5,5604.5,0,0,0,4700.8,0,0,0,0,0,0,0,903.7,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,발포수지류,664.6,664.6,0,0,0,582.9,0,0,0,0,0,0,0,81.7,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,PET병,3164.7,3164.7,0,0,0,2283.1,0,0,0,0,0,0,0,881.6,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,기타,2748,2748,0,0,0,1995.5,0,0,0,0,0,0,0,752.5,0,0,0
전남,재활용 가능자원 분리배출,폐고무류,,88.1,88.1,0,0,0,23.2,0,0,0,0,0,0,0,64.9,0,0,0
전남,재활용 가능자원 분리배출,폐유리병류,,4048,4048,0,0,0,3170.1,0,0,0,0,0,0,0,877.9,0,0,0
전남,재활용 가능자원 분리배출,폐의류,,816.5,816.5,0,0,0,354.5,0,0,0,0,0,0,0,462,0,0,0
전남,재활용 가능자원 분리배출,폐섬유류,,26,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
전남,재활용 가능자원 분리배출,조명폐기물,,429.1,429.1,0,0,0,357.6,0,0,0,0,0,0,0,71.5,0,0,0
전남,재활용 가능자원 분리배출,폐전지류,,122.7,122.7,0,0,0,55,0,0,0,0,0,0,0,67.7,0,0,0
전남,재활용 가능자원 분리배출,영농폐기물,농약용기류,364.9,364.9,0,0,0,286.7,0,0,0,0,0,0,0,78.2,0,0,0
전남,재활용 가능자원 분리배출,영농폐기물,폐비닐,28297.9,28297.9,0,0,0,25113.6,0,0,0,0,0,0,0,3184.3,0,0,0
전남,재활용 가능자원 분리배출,폐식용유,,27,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
전남,재활용 가능자원 분리배출,폐전기전자제품,,3411,3411,0,0,0,2852.9,0,0,0,0,0,0,0,558.1,0,0,0
전남,재활용 가능자원 분리배출,폐가구류,,117.5,117.5,0,0,0,99.5,0,0,0,0,0,0,0,18,0,0,0
전남,재활용 가능자원 분리배출,기타,,15049.5,15049.5,0,0,0,1627.2,0,0,0,0,0,0,0,13422.3,0,0,0
전남,재활용 가능자원 분리배출,재활용 잔재물,,8816.7,930.3,3418,4078.4,390,930.3,3418,4078.4,390,0,0,0,0,0,0,0,0
전남,음식물류 폐기물 분리배출,,,193935.5,158568.3,13474,21082.9,810.3,105697.5,13474,21082.9,803,984,0,0,7.3,51886.8,0,0,0
경북,합계,,,903107.9,337581.1,456366.9,107134.9,2025,156127.2,375885,107134.9,2025,1646.2,124,0,0,179807.7,80357.9,0,0
경북,혼합배출,소계,,570302.7,35315.9,433366.5,99682.6,1937.7,12127.3,353008.6,99682.6,1937.7,0,0,0,0,23188.6,80357.9,0,0
경북,혼합배출,가연성,소계,481027.7,32901.9,407302.8,39783.3,1039.7,9993.5,334216.1,39783.3,1039.7,0,0,0,0,22908.4,73086.7,0,0
경북,혼합배출,가연성,폐지류,125295.4,2887,111565.8,10842.6,0,2455.1,93727.5,10842.6,0,0,0,0,0,431.9,17838.3,0,0
경북,혼합배출,가연성,폐합성수지류,126873.2,8045.4,109340.7,9487.1,0,3086.3,91105.5,9487.1,0,0,0,0,0,4959.1,18235.2,0,0
경북,혼합배출,가연성,폐고무류,7332.8,368,6121.4,843.4,0,368,4453.3,843.4,0,0,0,0,0,0,1668.1,0,0
경북,혼합배출,가연성,폐섬유류,24764.1,630.5,21792,2341.6,0,630.5,18457.1,2341.6,0,0,0,0,0,0,3334.9,0,0
경북,혼합배출,가연성,음식물류 폐기물,34820.9,3839.6,27601.7,3379.6,0,2118.6,22141.2,3379.6,0,0,0,0,0,1721,5460.5,0,0
경북,혼합배출,가연성,폐목재류,30612.6,15506.2,12965.8,1100.9,1039.7,453.8,10644.3,1100.9,1039.7,0,0,0,0,15052.4,2321.5,0,0
경북,혼합배출,가연성,기타,131328.7,1625.2,117915.4,11788.1,0,881.2,93687.2,11788.1,0,0,0,0,0,744,24228.2,0,0
경북,혼합배출,불연성,소계,67055,1637,20668.1,43851.9,898,1356.8,17891.4,43851.9,898,0,0,0,0,280.2,2776.7,0,0
경북,혼합배출,불연성,폐금속류,10383,864.1,4893.2,4625.7,0,624.7,4223.2,4625.7,0,0,0,0,0,239.4,670,0,0
경북,혼합배출,불연성,폐유리류,16773.4,772.9,8246.2,7754.3,0,732.1,6963.7,7754.3,0,0,0,0,0,40.8,1282.5,0,0
경북,혼합배출,불연성,폐토사류,8266.2,0,847.1,7419.1,0,0,789.1,7419.1,0,0,0,0,0,0,58,0,0
경북,혼합배출,불연성,폐타일 및 도자기류,3224.1,0,528.1,2696,0,0,454.2,2696,0,0,0,0,0,0,73.9,0,0
경북,혼합배출,불연성,연탄재,2869.7,0,651.1,2218.6,0,0,649.1,2218.6,0,0,0,0,0,0,2,0,0
경북,혼합배출,불연성,기타,25538.6,0,5502.4,19138.2,898,0,4812.1,19138.2,898,0,0,0,0,0,690.3,0,0
경북,혼합배출,건설폐재류,건설폐재류(공사장생활폐기물),14247.4,0,803.6,13443.8,0,0,803.6,13443.8,0,0,0,0,0,0,0,0,0
경북,혼합배출,기타(배출불명등),,7972.6,777,4592,2603.6,0,777,97.5,2603.6,0,0,0,0,0,0,4494.5,0,0
경북,재활용 가능자원 분리배출,소계,,108748.2,93131.4,12110.5,3419,87.3,54752.1,11986.5,3419,87.3,0,124,0,0,38379.3,0,0,0
경북,재활용 가능자원 분리배출,폐지류,종이팩,701.1,701.1,0,0,0,400.4,0,0,0,0,0,0,0,300.7,0,0,0
경북,재활용 가능자원 분리배출,폐지류,기타,20241,20241,0,0,0,5831.8,0,0,0,0,0,0,0,14409.2,0,0,0
경북,재활용 가능자원 분리배출,고철류,,2405.5,2405.5,0,0,0,1607.8,0,0,0,0,0,0,0,797.7,0,0,0
경북,재활용 가능자원 분리배출,금속캔,,2085.1,2085.1,0,0,0,1332.3,0,0,0,0,0,0,0,752.8,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,비닐류,2414.1,2414.1,0,0,0,2257.5,0,0,0,0,0,0,0,156.6,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1174.1,1174.1,0,0,0,945.3,0,0,0,0,0,0,0,228.8,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,PET병,8962.5,8962.5,0,0,0,4817.7,0,0,0,0,0,0,0,4144.8,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,기타,6699.7,6699.7,0,0,0,4180.1,0,0,0,0,0,0,0,2519.6,0,0,0
경북,재활용 가능자원 분리배출,폐고무류,,9.4,9.4,0,0,0,7.3,0,0,0,0,0,0,0,2.1,0,0,0
경북,재활용 가능자원 분리배출,폐유리병류,,9018.3,9018.3,0,0,0,6248.6,0,0,0,0,0,0,0,2769.7,0,0,0
경북,재활용 가능자원 분리배출,폐의류,,552,552,0,0,0,56.2,0,0,0,0,0,0,0,495.8,0,0,0
경북,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,재활용 가능자원 분리배출,조명폐기물,,195.9,195.9,0,0,0,101.2,0,0,0,0,0,0,0,94.7,0,0,0
경북,재활용 가능자원 분리배출,폐전지류,,227.4,227.4,0,0,0,91,0,0,0,0,0,0,0,136.4,0,0,0
경북,재활용 가능자원 분리배출,영농폐기물,농약용기류,456.1,456.1,0,0,0,283.8,0,0,0,0,0,0,0,172.3,0,0,0
경북,재활용 가능자원 분리배출,영농폐기물,폐비닐,22943.3,22943.3,0,0,0,16812.9,0,0,0,0,0,0,0,6130.4,0,0,0
경북,재활용 가능자원 분리배출,폐식용유,,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0
경북,재활용 가능자원 분리배출,폐전기전자제품,,4855.4,4855.4,0,0,0,3022.4,0,0,0,0,0,0,0,1833,0,0,0
경북,재활용 가능자원 분리배출,폐가구류,,2525.2,2525.2,0,0,0,0,0,0,0,0,0,0,0,2525.2,0,0,0
경북,재활용 가능자원 분리배출,기타,,868.7,868.7,0,0,0,377.1,0,0,0,0,0,0,0,491.6,0,0,0
경북,재활용 가능자원 분리배출,재활용 잔재물,,22399.9,6783.1,12110.5,3419,87.3,6378.7,11986.5,3419,87.3,0,124,0,0,404.4,0,0,0
경북,음식물류 폐기물 분리배출,,,224057,209133.8,10889.9,4033.3,0,89247.8,10889.9,4033.3,0,1646.2,0,0,0,118239.8,0,0,0
경남,합계,,,1270196.9,642172.9,393281.7,220772.3,13970,361609.8,393281.7,217510,13970,2812.9,0,0,0,277750.2,0,3262.3,0
경남,혼합배출,소계,,607891.1,25264.2,359863.6,208793.3,13970,5157.8,359863.6,208793.3,13970,0,0,0,0,20106.4,0,0,0
경남,혼합배출,가연성,소계,473850.5,23810.8,330762.6,106239.5,13037.6,4288.8,330762.6,106239.5,13037.6,0,0,0,0,19522,0,0,0
경남,혼합배출,가연성,폐지류,104618.3,4869.1,67583.1,27055,5111.1,1665.6,67583.1,27055,5111.1,0,0,0,0,3203.5,0,0,0
경남,혼합배출,가연성,폐합성수지류,87379.5,11081.6,48329.8,24284.6,3683.5,1282.8,48329.8,24284.6,3683.5,0,0,0,0,9798.8,0,0,0
경남,혼합배출,가연성,폐고무류,6140.7,42.9,4524.2,1573.6,0,42.9,4524.2,1573.6,0,0,0,0,0,0,0,0,0
경남,혼합배출,가연성,폐섬유류,26260.3,1279.8,16760.9,6452.3,1767.3,166,16760.9,6452.3,1767.3,0,0,0,0,1113.8,0,0,0
경남,혼합배출,가연성,음식물류 폐기물,31417.2,1704,21327.6,6052.5,2333.1,241.7,21327.6,6052.5,2333.1,0,0,0,0,1462.3,0,0,0
경남,혼합배출,가연성,폐목재류,27205.9,4063.1,17356,5644.2,142.6,119.5,17356,5644.2,142.6,0,0,0,0,3943.6,0,0,0
경남,혼합배출,가연성,기타,190828.6,770.3,154881,35177.3,0,770.3,154881,35177.3,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,소계,87657.2,1449.3,12842.5,72433,932.4,864.9,12842.5,72433,932.4,0,0,0,0,584.4,0,0,0
경남,혼합배출,불연성,폐금속류,14705.7,597.9,5367.7,8267.5,472.6,301.7,5367.7,8267.5,472.6,0,0,0,0,296.2,0,0,0
경남,혼합배출,불연성,폐유리류,23543.4,708,5284.6,17091,459.8,419.8,5284.6,17091,459.8,0,0,0,0,288.2,0,0,0
경남,혼합배출,불연성,폐토사류,6008.3,42.9,363.2,5602.2,0,42.9,363.2,5602.2,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,폐타일 및 도자기류,6215.1,13.9,114.7,6086.5,0,13.9,114.7,6086.5,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,연탄재,1438.2,15.1,86.9,1336.2,0,15.1,86.9,1336.2,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,기타,35746.5,71.5,1625.4,34049.6,0,71.5,1625.4,34049.6,0,0,0,0,0,0,0,0,0
경남,혼합배출,건설폐재류,건설폐재류(공사장생활폐기물),25103.4,0,11374.3,13729.1,0,0,11374.3,13729.1,0,0,0,0,0,0,0,0,0
경남,혼합배출,기타(배출불명등),,21280,4.1,4884.2,16391.7,0,4.1,4884.2,16391.7,0,0,0,0,0,0,0,0,0
경남,재활용 가능자원 분리배출,소계,,353707.6,323014.9,23137.7,7555,0,120024.1,23137.7,4292.7,0,0,0,0,0,202990.8,0,3262.3,0
경남,재활용 가능자원 분리배출,폐지류,종이팩,6512.5,6512.5,0,0,0,1903.7,0,0,0,0,0,0,0,4608.8,0,0,0
경남,재활용 가능자원 분리배출,폐지류,기타,84312.5,84312.5,0,0,0,16481.8,0,0,0,0,0,0,0,67830.7,0,0,0
경남,재활용 가능자원 분리배출,고철류,,36605.4,36605.4,0,0,0,6280.5,0,0,0,0,0,0,0,30324.9,0,0,0
경남,재활용 가능자원 분리배출,금속캔,,12505.4,12505.4,0,0,0,5247.2,0,0,0,0,0,0,0,7258.2,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,비닐류,21012,21012,0,0,0,16159.5,0,0,0,0,0,0,0,4852.5,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,발포수지류,6252.3,6252.3,0,0,0,1823.9,0,0,0,0,0,0,0,4428.4,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,PET병,22636.2,22636.2,0,0,0,9414.7,0,0,0,0,0,0,0,13221.5,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,기타,23530,23530,0,0,0,6158.8,0,0,0,0,0,0,0,17371.2,0,0,0
경남,재활용 가능자원 분리배출,폐고무류,,8344.1,8344.1,0,0,0,52.2,0,0,0,0,0,0,0,8291.9,0,0,0
경남,재활용 가능자원 분리배출,폐유리병류,,21168.9,21168.9,0,0,0,13125.2,0,0,0,0,0,0,0,8043.7,0,0,0
경남,재활용 가능자원 분리배출,폐의류,,4169.1,4169.1,0,0,0,1828.6,0,0,0,0,0,0,0,2340.5,0,0,0
경남,재활용 가능자원 분리배출,폐섬유류,,25.2,25.2,0,0,0,10.3,0,0,0,0,0,0,0,14.9,0,0,0
경남,재활용 가능자원 분리배출,조명폐기물,,221.5,221.5,0,0,0,215.2,0,0,0,0,0,0,0,6.3,0,0,0
경남,재활용 가능자원 분리배출,폐전지류,,184.4,184.4,0,0,0,158.6,0,0,0,0,0,0,0,25.8,0,0,0
경남,재활용 가능자원 분리배출,영농폐기물,농약용기류,293.4,293.4,0,0,0,166.4,0,0,0,0,0,0,0,127,0,0,0
경남,재활용 가능자원 분리배출,영농폐기물,폐비닐,18288.9,18288.9,0,0,0,11725,0,0,0,0,0,0,0,6563.9,0,0,0
경남,재활용 가능자원 분리배출,폐식용유,,220,220,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0
경남,재활용 가능자원 분리배출,폐전기전자제품,,4131.6,4131.6,0,0,0,3606.1,0,0,0,0,0,0,0,525.5,0,0,0
경남,재활용 가능자원 분리배출,폐가구류,,17822.5,17822.5,0,0,0,17822.5,0,0,0,0,0,0,0,0,0,0,0
경남,재활용 가능자원 분리배출,기타,,30607.4,30607.4,0,0,0,6853.5,0,0,0,0,0,0,0,23753.9,0,0,0
경남,재활용 가능자원 분리배출,재활용 잔재물,,34864.3,4171.6,23137.7,7555,0,990.4,23137.7,4292.7,0,0,0,0,0,3181.2,0,3262.3,0
경남,음식물류 폐기물 분리배출,,,308598.2,293893.8,10280.4,4424,0,236427.9,10280.4,4424,0,2812.9,0,0,0,54653,0,0,0
제주,합계,,,417739.7,261898.1,136694.6,19147,0,95694.8,136694.6,19147,0,1960.2,0,0,0,164243.1,0,0,0
제주,혼합배출,소계,,142844.3,0,125914.3,16930,0,0,125914.3,16930,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,소계,129645.1,0,123785.5,5859.6,0,0,123785.5,5859.6,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,폐지류,40450.6,0,40175.7,274.9,0,0,40175.7,274.9,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,폐합성수지류,31938.1,0,31507.8,430.3,0,0,31507.8,430.3,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,폐고무류,1419.2,0,1409.4,9.8,0,0,1409.4,9.8,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,폐섬유류,5695.7,0,5656.4,39.3,0,0,5656.4,39.3,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,음식물류 폐기물,7577.9,0,7525.6,52.3,0,0,7525.6,52.3,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,폐목재류,3946.3,0,3925.9,20.4,0,0,3925.9,20.4,0,0,0,0,0,0,0,0,0
제주,혼합배출,가연성,기타,38617.3,0,33584.7,5032.6,0,0,33584.7,5032.6,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,소계,10262.3,0,2128.8,8133.5,0,0,2128.8,8133.5,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐금속류,2839.8,0,596.4,2243.4,0,0,596.4,2243.4,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐유리류,4623.5,0,975,3648.5,0,0,975,3648.5,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐토사류,428.5,0,59.6,368.9,0,0,59.6,368.9,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐타일 및 도자기류,188,0,38.6,149.4,0,0,38.6,149.4,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,연탄재,966.3,0,202.8,763.5,0,0,202.8,763.5,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,기타,1216.2,0,256.4,959.8,0,0,256.4,959.8,0,0,0,0,0,0,0,0,0
제주,혼합배출,건설폐재류,건설폐재류(공사장생활폐기물),2936.9,0,0,2936.9,0,0,0,2936.9,0,0,0,0,0,0,0,0,0
제주,혼합배출,기타(배출불명등),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,소계,,193663.2,180665.9,10780.3,2217,0,17683.6,10780.3,2217,0,0,0,0,0,162982.3,0,0,0
제주,재활용 가능자원 분리배출,폐지류,종이팩,396.7,396.7,0,0,0,236.5,0,0,0,0,0,0,0,160.2,0,0,0
제주,재활용 가능자원 분리배출,폐지류,기타,75355.8,75355.8,0,0,0,5939.5,0,0,0,0,0,0,0,69416.3,0,0,0
제주,재활용 가능자원 분리배출,고철류,,46710.6,46710.6,0,0,0,432.5,0,0,0,0,0,0,0,46278.1,0,0,0
제주,재활용 가능자원 분리배출,금속캔,,5553.5,5553.5,0,0,0,1110.2,0,0,0,0,0,0,0,4443.3,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,비닐류,4695.9,4695.9,0,0,0,3050.9,0,0,0,0,0,0,0,1645,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,발포수지류,580.8,580.8,0,0,0,269.6,0,0,0,0,0,0,0,311.2,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,PET병,4202.1,4202.1,0,0,0,2270.1,0,0,0,0,0,0,0,1932,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,기타,5009.5,5009.5,0,0,0,3545.7,0,0,0,0,0,0,0,1463.8,0,0,0
제주,재활용 가능자원 분리배출,폐고무류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,폐유리병류,,9082.1,9082.1,0,0,0,503.3,0,0,0,0,0,0,0,8578.8,0,0,0
제주,재활용 가능자원 분리배출,폐의류,,68,68,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0
제주,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,조명폐기물,,82.7,82.7,0,0,0,0,0,0,0,0,0,0,0,82.7,0,0,0
제주,재활용 가능자원 분리배출,폐전지류,,50.4,50.4,0,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0
제주,재활용 가능자원 분리배출,영농폐기물,농약용기류,176.7,176.7,0,0,0,0,0,0,0,0,0,0,0,176.7,0,0,0
제주,재활용 가능자원 분리배출,영농폐기물,폐비닐,5556.2,5556.2,0,0,0,0,0,0,0,0,0,0,0,5556.2,0,0,0
제주,재활용 가능자원 분리배출,폐식용유,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,폐전기전자제품,,5676,5676,0,0,0,0,0,0,0,0,0,0,0,5676,0,0,0
제주,재활용 가능자원 분리배출,폐가구류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,기타,,17468.9,17468.9,0,0,0,325.3,0,0,0,0,0,0,0,17143.6,0,0,0
제주,재활용 가능자원 분리배출,재활용 잔재물,,12997.3,0,10780.3,2217,0,0,10780.3,2217,0,0,0,0,0,0,0,0,0
제주,음식물류 폐기물 분리배출,,,81232.2,81232.2,0,0,0,78011.2,0,0,0,1960.2,0,0,0,1260.8,0,0,0